f1,f2,robot_1,robot_2,robot_3,robot_4
10.01317286491394,2.579067,"[24, 9, 15, 11, 18, 16, 25, 12]","[2, 14, 20, 27, 28, 3, 22, 7]","[19, 8, 17, 21, 29, 5, 13]","[6, 23, 26, 4, 10, 0, 1]"
8.570218086242676,2.7607808,"[24, 2, 6, 9, 14, 27, 11, 4, 3, 29, 22, 16]","[15, 17, 28, 21, 25, 26, 12, 7]","[18, 23, 10, 0, 5, 13]","[19, 8, 20, 1]"
8.483418226242065,2.777305,"[16, 21, 26, 22, 29, 3, 4, 10, 1, 0, 28, 14, 6, 2]","[7, 12, 23, 11, 18, 27, 17, 9, 24]","[5, 25, 15, 20, 8, 19]",[13]
7.999350368976593,2.8714154,"[24, 2, 6, 9, 14, 15, 27, 10, 3, 29, 25, 16, 7]","[21, 23, 28, 20, 17, 19, 18, 4, 26, 22, 12]","[1, 5, 13]","[8, 11, 0]"
8.06591147184372,2.792929,"[2, 6, 9, 14, 27, 24, 23, 4, 3, 26, 25, 21, 16, 7]","[11, 15, 20, 17, 8, 19, 18, 28]","[0, 10, 29, 22, 12]","[1, 5, 13]"
8.070276618003845,2.7816908,"[2, 14, 9, 6, 25, 26, 22, 29, 3, 4, 10, 1, 28, 16, 7]","[12, 21, 11, 20, 15, 24]","[19, 8, 18, 23, 0, 5, 13]","[27, 17]"
7.3653199672698975,3.2399502,"[7, 16, 21, 25, 26, 22, 29, 3, 4, 10, 28, 19, 27, 20, 15, 14, 9, 6, 2, 24]","[23, 18, 12]","[0, 1, 5, 13]","[11, 17, 8]"
8.955385684967041,2.6839824,"[2, 6, 9, 14, 20, 15, 24, 16, 21, 4, 25, 7]","[27, 19, 10, 29, 26, 22, 12]","[17, 18, 28, 23, 3, 0, 1, 5, 13]","[11, 8]"
6.74837426841259,3.9301047,"[23, 11, 18, 27, 8, 17, 20, 14, 9, 6, 2, 24, 16, 21, 25, 26, 4, 3, 29, 22, 12]",[7],"[13, 5, 10, 28, 15, 19]","[0, 1]"
7.839352190494537,3.1254675,"[7, 21, 25, 26, 22, 29, 3, 4, 10, 18, 27, 20, 15, 14, 9, 6, 2, 24, 23, 16]","[28, 11, 0, 5, 12]","[19, 17, 1, 13]",[8]
7.130420595407486,3.3896828,"[16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 18, 27, 17, 20, 15, 14, 9, 6, 2, 24]","[8, 28, 23, 7]","[11, 0, 1, 5, 13]",[19]
7.564876466989517,3.2024317,"[16, 23, 28, 18, 27, 15, 14, 9, 6, 2, 21, 25, 4, 3, 29, 22, 26, 7]","[12, 10, 11]","[8, 17, 20, 24, 0, 1, 5, 13]",[19]
7.3342307806015015,3.2933445,"[16, 28, 18, 27, 20, 15, 14, 9, 6, 2, 21, 25, 3, 29, 22, 12]","[24, 23, 10, 4, 26, 7]","[19, 8, 17, 11, 5, 13]","[0, 1]"
7.406074285507202,3.2096932,"[7, 21, 16, 23, 25, 26, 22, 3, 4, 10, 18, 27, 17, 20, 15, 14, 9, 6, 2, 24]","[12, 29, 5, 13, 8, 11]","[19, 28, 0, 1]",[]
