f1,f2,robot_1,robot_2,robot_3,robot_4
9.14095425605774,2.724814,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[2, 14, 9, 6, 7]","[28, 23, 16, 21, 25, 26, 29, 4]","[1, 0, 10, 12, 22, 3, 5, 13]"
9.014559745788574,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 14, 9, 6, 24, 7]","[28, 23, 21, 25, 26, 10, 0, 1]","[12, 22, 29, 3, 4, 5, 13]"
9.145884156227112,2.6911511,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[7, 16, 6, 9, 14, 2]","[28, 23, 21, 25, 26, 29, 4, 10, 0]","[13, 5, 3, 22, 12, 1]"
9.220540642738342,2.6911511,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[7, 16, 6, 9, 14, 2]","[0, 23, 21, 25, 26, 4, 10, 5, 13]","[28, 12, 22, 29, 3, 1]"
9.022212982177734,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 14, 9, 6, 24, 7]","[28, 23, 21, 25, 26, 10, 0]","[13, 5, 4, 3, 29, 22, 12, 1]"
9.303813338279724,2.8782384,"[11, 27, 19, 8, 17, 20, 15, 24]","[2, 6, 14, 9, 18, 16, 7]","[28, 23, 21, 25, 26, 12, 22, 29, 3, 4]","[1, 0, 10, 5, 13]"
9.099540948867798,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 14, 9, 6, 24, 7]","[28, 23, 21, 25, 26, 29, 3, 10, 0]","[1, 12, 22, 4, 5, 13]"
9.026360273361206,3.0475073,"[18, 19, 8, 17, 27, 20, 15]","[7, 24, 11, 9, 14, 6, 2]","[28, 23, 16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 0, 1]","[13, 5]"
9.08661699295044,3.0445201,"[11, 27, 20, 17, 8, 19, 18]","[7, 24, 15, 14, 9, 6, 2]","[28, 23, 16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 0]","[1, 5, 13]"
9.334166884422302,2.7229908,"[11, 27, 19, 8, 17, 20, 15, 24]","[2, 6, 14, 9, 18, 28, 23, 25, 21, 16, 7]","[26, 12, 22, 29, 3, 4]","[1, 0, 10, 5, 13]"
9.354504466056824,2.8393512,"[24, 15, 20, 17, 8, 19, 27, 11]","[7, 21, 16, 6, 9, 14, 2]","[18, 28, 23, 25, 26, 22, 29, 3, 4, 10, 0]","[13, 5, 12, 1]"
9.10794186592102,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 14, 9, 6, 24, 7]","[28, 23, 21, 25, 26, 22, 10, 0, 1]","[12, 29, 3, 4, 5, 13]"
9.106874227523804,3.1204042,"[11, 18, 19, 8, 17, 27, 20, 15, 9]","[2, 14, 6, 24, 23, 16, 21, 7]","[28, 25, 26, 12, 22, 29, 4, 10, 0]","[13, 5, 3, 1]"
9.059480428695679,3.1683733,"[24, 11, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6]","[7, 16, 2]","[28, 23, 21, 25, 26, 12, 22, 29, 10, 0, 1]","[3, 4, 5, 13]"
9.593841552734375,2.7833505,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[7, 23, 6, 9, 14, 2]","[16, 21, 25, 26, 4, 10]","[1, 0, 28, 12, 22, 29, 3, 5, 13]"
